label,text,source,category
1,"England v Macedonia - dont miss the goals/team news. Txt ur national team to 87077 eg ENGLAND to 87077 Try:WALES, SCOTLAND 4txt/Ì¼1.20 POBOXox36504W45WQ 16+",original_sms_spam,sms_spam
0,"I'm in solihull, | do you want anything?",original_sms_spam,legitimate
0,"Dear customer, your Canara Bank account statement for June is now available. Login to net banking to view.",synthetic_ham,legitimate
0,Was the actual exam harder than NBME,original_sms_spam,legitimate
0,"Yeah, we can probably swing by once my roommate finishes up with his girl",original_sms_spam,legitimate
0,Yupz... I've oredi booked slots 4 my weekends liao... ,original_sms_spam,legitimate
1,"Ma'am, the judge has given a last chance. Transfer Rs 50,000 to account number given by our officer and your case will be settled out of court within 6 hours.",synthetic_scam,digital_arrest
0,"Reminder: Your LIC premium of Rs 4,00,000 is due on 23/5/2024. Pay via app or nearest branch.",synthetic_ham,legitimate
0,Try neva mate!!,original_sms_spam,legitimate
0,Don't make life too stressfull.. Always find time to Laugh.. It may not add years to your Life! But surely adds more life to ur years!! Gud ni8..swt dreams..,original_sms_spam,legitimate
0,watever reLation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories! feeling..,original_sms_spam,legitimate
0,I am in hospital da. . I will return home in evening,original_sms_spam,legitimate
0,Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.,original_sms_spam,legitimate
1,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com,original_sms_spam,sms_spam
0,K.i did't see you.:)k:)where are you now?,original_sms_spam,legitimate
0,Package out for delivery! Your Amazon order will arrive today between 2PM-6PM.,synthetic_ham,legitimate
0,THANX 4 PUTTIN DA FONE DOWN ON ME!!,original_sms_spam,legitimate
0,Oh... Lk tt den we take e one tt ends at cine lor... Dun wan yogasana oso can... ,original_sms_spam,legitimate
0,Not yet chikku..wat abt u?,original_sms_spam,legitimate
0,Ok... Sweet dreams...,original_sms_spam,legitimate
0,Ok lar... Joking wif u oni...,original_sms_spam,legitimate
0,Ok k..sry i knw 2 siva..tats y i askd..,original_sms_spam,legitimate
0,\SHIT BABE.. THASA BIT MESSED UP.YEH,original_sms_spam,legitimate
1,"I am escalating your case to Joint Director level. Once it goes to JD, even I cannot help you. Decide now — cooperate or face 7 years imprisonment under PMLA. This is Director Verma from Narcotics Control Bureau. Your Aadhaar number has been flagged in a money laundering case. Do NOT disconnect this call or you will be arrested immediately.",synthetic_scam,digital_arrest
0,I havent add Ì_ yet right.. ,original_sms_spam,legitimate
0,Well its not like you actually called someone a punto. That woulda been worse.,original_sms_spam,legitimate
0,Then ur physics get a-?,original_sms_spam,legitimate
0,Are we doing the norm tomorrow? I finish just a 4.15 cos of st tests. Need to sort library stuff out at some point tomo - got letter from today - access til end march so i better get move on!,original_sms_spam,legitimate
0,You call him and tell now infront of them. Call him now.,original_sms_spam,legitimate
1,"Sir as a goodwill gesture Assistant Commissioner Sharma is helping you avoid arrest. Pay Rs 5,00,000 as personal guarantee. Give it to our officer who will come to your home.",synthetic_scam,digital_arrest
1,"URGENT: Your mobile number is linked to 6 illegal transactions worth Rs 1,50,000. This is Customs Department official helpline. Stay on line.",synthetic_scam,digital_arrest
0,Yun ah.now Ì_ wkg where?btw if Ì_ go nus sc. ÌÏ wana specialise in wad?,original_sms_spam,legitimate
0,Goodmorning sleeping ga.,original_sms_spam,legitimate
0,Pls accept me for one day. Or am begging you change the number.,original_sms_spam,legitimate
1,"1000's flirting NOW! Txt GIRL or BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatting!",original_sms_spam,sms_spam
1,"We are recording this call as legal evidence. If you disconnect or call anyone else, we will file an obstruction of justice case additionally. Cooperate for faster resolution. I am escalating your case to Joint Director level. Once it goes to JD, even I cannot help you. Decide now — cooperate or face 7 years imprisonment under PMLA.",synthetic_scam,digital_arrest
0,Pass dis to all ur contacts n see wat u get! Red;i'm in luv wid u. Blue;u put a smile on my face. Purple;u r realy hot. Pink;u r so swt. Orange;i thnk i lyk u. Green;i realy wana go out wid u. Yelow;i wnt u bck. Black;i'm jealous of u. Brown;i miss you Nw plz giv me one color,original_sms_spam,legitimate
0,Am on a train back from northampton so i'm afraid not! I'm staying skyving off today ho ho! Will be around wednesday though. Do you fancy the comedy club this week by the way?,original_sms_spam,legitimate
0,This girl does not stay in bed. This girl doesn't need recovery time. Id rather pass out while having fun then be cooped up in bed,original_sms_spam,legitimate
1,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or å£1000. To claim txt DIS to 87121 18+6*å£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ",original_sms_spam,sms_spam
0,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us",original_sms_spam,legitimate
1,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min Gsex POBOX 2667 WC1N 3XX,original_sms_spam,sms_spam
1,Your parcel containing illegal substances has been intercepted at Ahmedabad airport. This is TRAI. You must verify your identity immediately or face arrest.,synthetic_scam,digital_arrest
0,make that 3! 4 fucks sake?! x,original_sms_spam,legitimate
0,How u doin baby girl ?? hope u are okay every time I call ure phone is off! I miss u get in touch,original_sms_spam,legitimate
0,Been running but only managed 5 minutes and then needed oxygen! Might have to resort to the roller option!,original_sms_spam,legitimate
0,I'm in chennai velachery:),original_sms_spam,legitimate
0,K ill drink.pa then what doing. I need srs model pls send it to my mail id pa.,original_sms_spam,legitimate
0,"Goodmorning,my grandfather expired..so am on leave today.",original_sms_spam,legitimate
0,Anyway seriously hit me up when you're back because otherwise I have to light up with armand and he always has shit and/or is vomiting,original_sms_spam,legitimate
0,Lol where do u come up with these ideas?,original_sms_spam,legitimate
0,Usually the body takes care of it buy making sure it doesnt progress. Can we pls continue this talk on saturday.,original_sms_spam,legitimate
0,Can you plz tell me the ans. BSLVYL sent via fullonsms.com,original_sms_spam,legitimate
1,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=trueåÁC C RingtoneåÁ,original_sms_spam,sms_spam
0,"Sir, I am waiting for your mail.",original_sms_spam,legitimate
0,Well you told others you'd marry them...,original_sms_spam,legitimate
0,Dear umma she called me now :-),original_sms_spam,legitimate
0,"That means you got an A in epi, she.s fine. She.s here now.",original_sms_spam,legitimate
0,"Save yourself the stress. If the person has a dorm account, just send your account details and the money will be sent to you.",original_sms_spam,legitimate
0,Your vehicle insurance renewal is due. Renew now to stay protected. Call 1800-707-9598 for assistance.,synthetic_ham,legitimate
0,"Hey sexy buns ! Have I told you ? I adore you, loverboy. I hope you remember to thank your sister in law for those meatballs *grins* ... i love you, babe",original_sms_spam,legitimate
0,Got it..mail panren paru..,original_sms_spam,legitimate
0,Then mum's repent how?,original_sms_spam,legitimate
0,"No my blankets are sufficient, thx",original_sms_spam,legitimate
0,"Cool, we shall go and see, have to go to tip anyway. Are you at home, got something to drop in later? So lets go to town tonight! Maybe mum can take us in.",original_sms_spam,legitimate
0,Honestly i've just made a lovely cup of tea and promptly dropped my keys in it and then burnt my fingers getting them out!,original_sms_spam,legitimate
1,(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,original_sms_spam,sms_spam
1,"Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or å£10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+",original_sms_spam,sms_spam
1,You have 1 new voicemail. Please call 08719181513.,original_sms_spam,sms_spam
0,TELL HER I SAID EAT SHIT.,original_sms_spam,legitimate
0,Just now saw your message.it k da:),original_sms_spam,legitimate
0,Thank u!,original_sms_spam,legitimate
0,Pls give her the food preferably pap very slowly with loads of sugar. You can take up to an hour to give it. And then some water. Very very slowly.,original_sms_spam,legitimate
0,Oh thats late! Well have a good night and i will give u a call tomorrow. Iam now going to go to sleep night night,original_sms_spam,legitimate
0,Jay says that you're a double-faggot,original_sms_spam,legitimate
0,Sounds like a plan! Cardiff is still here and still cold! I'm sitting on the radiator!,original_sms_spam,legitimate
0,Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass,original_sms_spam,legitimate
0,Sorry for the delay. Yes masters,original_sms_spam,legitimate
0,Just taste fish curry :-P,original_sms_spam,legitimate
1,I am transferring your case to local police station in Pune. They will arrest you within the hour. Last chance to cooperate with TRAI and resolve this peacefully. Your number has been shortlisted for disconnection by TRAI due to cybercrime complaints. To avoid disconnection call our officer immediately at this number.,synthetic_scam,digital_arrest
0,Thanks for understanding. I've been trying to tell sura that.,original_sms_spam,legitimate
1,You are now under DIGITAL ARREST. Do not move from your location. Our officers are watching you via your phone camera. Any attempt to contact family will result in immediate physical arrest.,synthetic_scam,digital_arrest
1,The FIR against you has already been filed. The only way to avoid physical arrest is to complete this verification process. Our officer will guide you step by step.,synthetic_scam,digital_arrest
0,"Now, whats your house # again ? And do you have any beer there ?",original_sms_spam,legitimate
0,"Your UPI transaction of Rs 7,50,000 to Rao was successful. Ref: UPI336982555",synthetic_ham,legitimate
0,"When I was born, GOD said, \Oh No! Another IDIOT\"". When you were born",original_sms_spam,legitimate
0,"Ya, i'm referin to mei's ex wat... No ah, waitin 4 u to treat, somebody shld b rich liao...So gd, den u dun have to work frm tmr onwards...",original_sms_spam,legitimate
0,U gd lor go shopping i got stuff to do. U wan 2 watch infernal affairs a not? Come lar...,original_sms_spam,legitimate
0,Your Zomato order #953481 has been delivered. Rate your experience.,synthetic_ham,legitimate
0,Ugh fuck it I'm resubbing to eve,original_sms_spam,legitimate
0,"Looks like you found something to do other than smoke, great job!",original_sms_spam,legitimate
0,I like cheap! But iÛ÷m happy to splash out on the wine if it makes you feel better..,original_sms_spam,legitimate
0,Your broadband service will be down for maintenance on 19/2/2024 from 2AM-4AM. Sorry for inconvenience.,synthetic_ham,legitimate
0,And how's your husband.,original_sms_spam,legitimate
0,Hahaha..use your brain dear,original_sms_spam,legitimate
0,Fine. Do you remember me.,original_sms_spam,legitimate
0,Ok,original_sms_spam,legitimate
0,"Oh, i will get paid. The most outstanding one is for a commercial i did for Hasbro...in AUGUST! They made us jump through so many hoops to get paid. Still not.",original_sms_spam,legitimate
0,"Damn, can you make it tonight or do you want to just wait til tomorrow",original_sms_spam,legitimate
0,It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,original_sms_spam,legitimate
0,I accidentally brought em home in the box,original_sms_spam,legitimate
0,Alright took the morphine. Back in yo.,original_sms_spam,legitimate
0,"Sorry, was in the bathroom, sup",original_sms_spam,legitimate
0,It has issues right now. Ill fix for her by tomorrow.,original_sms_spam,legitimate
0,Hi ....My engagement has been fixd on  &lt;#&gt; th of next month. I know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.,original_sms_spam,legitimate
0,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,original_sms_spam,legitimate
0,O. Guess they both got screwd,original_sms_spam,legitimate
1,Your passport has been flagged at all exit points. You cannot travel internationally. Only RBI Fraud Prevention Cell clearance after compliance payment can remove this flag.,synthetic_scam,digital_arrest
0,"Cant believe i said so many things to you this morning when all i really wanted to say was good morning, i love you! Have a beautiful morning. See you in the library later.",original_sms_spam,legitimate
0,Please rate your recent experience with Star Health customer service. Reply 1-5.,synthetic_ham,legitimate
0,Webpage s not available!,original_sms_spam,legitimate
0,This pen thing is beyond a joke. Wont a Biro do? Don't do a masters as can't do this ever again! ,original_sms_spam,legitimate
0,"Okay. No no, just shining on. That was meant to be signing, but that sounds better.",original_sms_spam,legitimate
0,Yup no more already... Thanx 4 printing n handing it up.,original_sms_spam,legitimate
0,I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.,original_sms_spam,legitimate
0,"Awesome, that gonna be soon or later tonight?",original_sms_spam,legitimate
1,"Urgent! call 09066612661 from landline. Your complementary 4* Tenerife Holiday or å£10,000 cash await collection SAE T&Cs PO Box 3 WA14 2PX 150ppm 18+ Sender: Hol Offer",original_sms_spam,sms_spam
0,Aiyah ok wat as long as got improve can already wat...,original_sms_spam,legitimate
0,Miles and smiles r made frm same letters but do u know d difference..? smile on ur face keeps me happy even though I am miles away from u.. :-)keep smiling.. Good nyt,original_sms_spam,legitimate
0,"Den only weekdays got special price... Haiz... Cant eat liao... Cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat... ",original_sms_spam,legitimate
0,Where are the garage keys? They aren't on the bookshelf,original_sms_spam,legitimate
0,I send the print  outs da.,original_sms_spam,legitimate
1,"U were outbid by simonwatson5120 on the Shinco DVD Plyr. 2 bid again, visit sms. ac/smsrewards 2 end bid notifications, reply END OUT",original_sms_spam,sms_spam
0,"Haha yeah, 2 oz is kind of a shitload",original_sms_spam,legitimate
0,Jason says it's cool if we pick some up from his place in like an hour,original_sms_spam,legitimate
0,"you are sweet as well, princess. Please tell me your likes and dislikes in bed...",original_sms_spam,legitimate
0,Reminder from Manipal: Your health checkup is scheduled for 17/3/2024. Fasting required from midnight.,synthetic_ham,legitimate
0,Wah lucky man... Then can save money... Hee...,original_sms_spam,legitimate
0,Cool. So how come you havent been wined and dined before?,original_sms_spam,legitimate
0,I think i am disturbing her da,original_sms_spam,legitimate
0,"I av a new number,  . Wil u only use this one,ta.",original_sms_spam,legitimate
1,SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV,original_sms_spam,sms_spam
0,No sir. That's why i had an 8-hr trip on the bus last week. Have another audition next wednesday but i think i might drive this time.,original_sms_spam,legitimate
0,Amazing : If you rearrange these letters it gives the same meaning... Dormitory = Dirty room Astronomer = Moon starer The eyes = They see Election results = Lies lets recount Mother-in-law = Woman Hitler Eleven plus two =Twelve plus one Its Amazing... !:-),original_sms_spam,legitimate
0,Hey... are you going to quit soon? Xuhui and i working till end of the month ,original_sms_spam,legitimate
1,You have 1 new message. Call 0207-083-6089,original_sms_spam,sms_spam
1,You are now under DIGITAL ARREST. Do not move from your location. Our officers are watching you via your phone camera. Any attempt to contact family will result in immediate physical arrest.,synthetic_scam,digital_arrest
1,Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804,original_sms_spam,sms_spam
0,No problem with the renewal. I.ll do it right away but i dont know his details.,original_sms_spam,legitimate
1,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm",original_sms_spam,sms_spam
0,That seems unnecessarily affectionate,original_sms_spam,legitimate
0,"Sorry, I'll call later",original_sms_spam,legitimate
0,Buzzzz! *grins* Did I buzz your ass? Buzz your chest ? Buzz your cock ? Where do you keep your phone ? Is the vibrator on ? Did you feel it shake ?,original_sms_spam,legitimate
0,Your gonna be the death if me. I'm gonna leave a note that says its all robs fault. Avenge me.,original_sms_spam,legitimate
0,There generally isn't one. It's an uncountable noun - u in the dictionary. pieces of research?,original_sms_spam,legitimate
0,Yay can't wait to party together!,original_sms_spam,legitimate
0,Ok i juz receive..,original_sms_spam,legitimate
0,Black shirt n blue jeans... I thk i c Ì_...,original_sms_spam,legitimate
0,Oops i thk i dun haf enuff... I go check then tell Ì_..,original_sms_spam,legitimate
0,You dont know you jabo me abi.,original_sms_spam,legitimate
0,"Derp. Which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with",original_sms_spam,legitimate
0,"\Thinking of u ;) x\""""",original_sms_spam,legitimate
1,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,original_sms_spam,sms_spam
1,Aapki beti/beta ke naam par bhi case file ho sakta hai agar aap cooperate nahi karte. Parivar ke baare mein sochiye. Abhi transfer karo. [Cyber Crime Branch CYBER CELL] We have intercepted communications suggesting your account was used without your knowledge. Verification required urgently to protect your assets.,synthetic_scam,digital_arrest
1,network operator. The service is free. For T & C's visit 80488.biz,original_sms_spam,sms_spam
0,"Dear Singh, your KYC is pending. Please visit nearest Axis Bank branch with Aadhaar and PAN to avoid account freeze.",synthetic_ham,legitimate
0,"K, can I pick up another 8th when you're done?",original_sms_spam,legitimate
0,Aiyar dun disturb u liao... Thk u have lots 2 do aft ur cupboard come...,original_sms_spam,legitimate
0,Ok ill tell the company,original_sms_spam,legitimate
0,DonÛ÷t give a flying monkeys wot they think and I certainly donÛ÷t mind. Any friend of mine and all that!,original_sms_spam,legitimate
1,Our face recognition system has confirmed your identity. You are officially under Section 91 CrPC digital arrest. We will transfer your case to local police if you disconnect.,synthetic_scam,digital_arrest
1,Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B,original_sms_spam,sms_spam
1,You have won a guaranteed 32000 award or maybe even å£1000 cash to claim ur award call free on 0800 ..... (18+). Its a legitimat efreefone number wat do u think???,original_sms_spam,sms_spam
0,HARD BUT TRUE: How much you show &amp;  express your love to someone....that much it will hurt when they leave you or you get seperated...!ö´Ó_??Û¬ud evening...,original_sms_spam,legitimate
1,Your parcel containing illegal substances has been intercepted at Kolkata airport. This is Supreme Court of India. You must verify your identity immediately or face arrest.,synthetic_scam,digital_arrest
0,Yes when is the appt again?,original_sms_spam,legitimate
0,I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. I'll make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :),original_sms_spam,legitimate
0,Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.,original_sms_spam,legitimate
0,I will come tomorrow di,original_sms_spam,legitimate
1,GENT! We are trying to contact you. Last weekends draw shows that you won a å£1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm ,original_sms_spam,sms_spam
0,Your OTP for HDFC net banking is 788796. Valid for 10 minutes. Do not share this with anyone.,synthetic_ham,legitimate
1,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674,original_sms_spam,sms_spam
1,"January Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)",original_sms_spam,sms_spam
0,Arun can u transfr me d amt,original_sms_spam,legitimate
0,"It wont b until 2.15 as trying 2 sort house out, is that ok?",original_sms_spam,legitimate
0,So there's a ring that comes with the guys costumes. It's there so they can gift their future yowifes. Hint hint,original_sms_spam,legitimate
0,Cant think of anyone with * spare room off * top of my head,original_sms_spam,legitimate
0,No i am not having not any movies in my laptop,original_sms_spam,legitimate
0,Can you say what happen,original_sms_spam,legitimate
0,"So anyways, you can just go to your gym or whatever, my love *smiles* I hope your ok and having a good day babe ... I miss you so much already",original_sms_spam,legitimate
1,"To prove your innocence and avoid arrest, you must transfer Rs 7,50,000 to our RBI escrow account. This amount will be returned after verification within 24 hours. Notice from Narcotics Control Bureau: A case has been registered against you under Section 66C IT Act and PMLA 2002. Your arrest warrant number is CC/46048/2024. Do not leave your house.",synthetic_scam,digital_arrest
0,"Yeah, where's your class at?",original_sms_spam,legitimate
0,Yar lor... How u noe? U used dat route too?,original_sms_spam,legitimate
0,I'm at work. Please call,original_sms_spam,legitimate
0,"Its so common hearin How r u? Wat r u doing? How was ur day? So let me ask u something different. Did u smile today? If not, do it now.... Gud evng.",original_sms_spam,legitimate
1,"To prove your innocence and avoid arrest, you must transfer Rs 5,00,000 to our RBI escrow account. This amount will be returned after verification within 24 hours.",synthetic_scam,digital_arrest
0,I asked you to call him now ok,original_sms_spam,legitimate
0,I'm e person who's doing e sms survey...,original_sms_spam,legitimate
0,"Happy Birthday! As a valued customer, we're offering you 20% off on your next purchase. Use code BDAY20.",synthetic_ham,legitimate
1,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.,original_sms_spam,sms_spam
0,We have all rounder:)so not required:),original_sms_spam,legitimate
1,"Aapke bank account se Rs 2,50,000 suspicious transactions hain. Yeh money laundering case hai. Court ne summons issue kiya hai. Abhi verify karo.",synthetic_scam,digital_arrest
0,Shopping lor. Them raining mah hard 2 leave orchard.,original_sms_spam,legitimate
0,"Its good, we'll find a way",original_sms_spam,legitimate
0,HELLO PEACH! MY CAKE TASTS LUSH!,original_sms_spam,legitimate
0,I know! Grumpy old people. My mom was like you better not be lying. Then again I am always the one to play jokes...,original_sms_spam,legitimate
0,"whatever, im pretty pissed off.",original_sms_spam,legitimate
0,"see you then, we're all christmassy here!",original_sms_spam,legitimate
0,Customer place i will call you.,original_sms_spam,legitimate
0,"Babe ! How goes that day ? What are you doing ? Where are you ? I sip my cappuccino and think of you, my love ... I send a kiss to you from across the sea",original_sms_spam,legitimate
0,K do I need a login or anything,original_sms_spam,legitimate
0,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)",original_sms_spam,legitimate
0,We can go 4 e normal pilates after our intro...  ,original_sms_spam,legitimate
0,alright tyler's got a minor crisis and has to be home sooner than he thought so be here asap,original_sms_spam,legitimate
0,Yar... I tot u knew dis would happen long ago already.,original_sms_spam,legitimate
0,Hey. For me there is no leave on friday. Wait i will ask my superior and tell you..,original_sms_spam,legitimate
1,Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv,original_sms_spam,sms_spam
0,OTP for login to DigiLocker is 973743. Do not share with anyone. Valid for 5 minutes.,synthetic_ham,legitimate
0,"OH YEAH,AND HAV A GREAT TIME IN NEWQUAY-SEND ME A POSTCARD !1 LOOK AFTER ALL THE GIRLS WHILE IM GONE(U KNOW THE 1IM TALKIN BOUT!)xx",original_sms_spam,legitimate
1,"You have two options: physical arrest or pay Rs 7,50,000 as compliance deposit to CBI recovery account. The money is fully refundable. Which do you choose? Our face recognition system has confirmed your identity. You are officially under Section 91 CrPC digital arrest. We will transfer your case to local police if you disconnect.",synthetic_scam,digital_arrest
0,So that means you still think of teju,original_sms_spam,legitimate
0,Thats cool. i am a gentleman and will treat you with dignity and respect.,original_sms_spam,legitimate
1,"Sir as a goodwill gesture Assistant Commissioner Verma is helping you avoid arrest. Pay Rs 2,50,000 as personal guarantee. Give it to our officer who will come to your home.",synthetic_scam,digital_arrest
0,"Oops I did have it,  &lt;#&gt; ?",original_sms_spam,legitimate
0,Pick you up bout 7.30ish? What time are  and that going?,original_sms_spam,legitimate
0,Thats cool. Where should i cum? On you or in you? :),original_sms_spam,legitimate
0,None of that's happening til you get here though,original_sms_spam,legitimate
0,Don know. I did't msg him recently.,original_sms_spam,legitimate
0,Congratulations! Your loan application has been approved. Disbursement in 2-3 working days.,synthetic_ham,legitimate
0,when you and derek done with class?,original_sms_spam,legitimate
0,I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly.,original_sms_spam,legitimate
1,GENT! We are trying to contact you. Last weekends draw shows that you won a å£1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,original_sms_spam,sms_spam
1,How come it takes so little time for a child who is afraid of the dark to become a teenager who wants to stay out all night?,original_sms_spam,sms_spam
0,I'm at home n ready...,original_sms_spam,legitimate
0,Lolnice. I went from a fish to ..water.?,original_sms_spam,legitimate
0,I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl,original_sms_spam,legitimate
0,You should change your fb to jaykwon thuglyfe falconerf,original_sms_spam,legitimate
0,Yes.i'm in office da:),original_sms_spam,legitimate
1,Todays Vodafone numbers ending with 4882 are selected to a receive a å£350 award. If your number matches call 09064019014 to receive your å£350 award.,original_sms_spam,sms_spam
0,I will reach before ten morning,original_sms_spam,legitimate
0,They finally came to fix the ceiling.,original_sms_spam,legitimate
0,I am in tirupur.  call you da.,original_sms_spam,legitimate
0,Oops I was in the shower when u called. Hey a parking garage collapsed at university hospital. See I'm not crazy. Stuff like that DOES happen.,original_sms_spam,legitimate
1,"Your Aadhaar-linked SIM cards (8 numbers) have been used in drug trafficking. Supreme Court of India has seized assets worth Rs 50,000 in your name. Speak to officer now.",synthetic_scam,digital_arrest
0,"chile, please! It's only a  &lt;DECIMAL&gt;  hour drive for me. I come down all the time and will be subletting feb-april for audition season.",original_sms_spam,legitimate
0,There bold 2  &lt;#&gt; . Is that yours,original_sms_spam,legitimate
1,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.",original_sms_spam,sms_spam
0,U still painting ur wall?,original_sms_spam,legitimate
0,"Reminder: Your LIC premium of Rs 4,00,000 is due on 27/9/2024. Pay via app or nearest branch.",synthetic_ham,legitimate
0,Can not use foreign stamps in this country. Good lecture .,original_sms_spam,legitimate
0,Were trying to find a Chinese food place around here,original_sms_spam,legitimate
0,"Argh my 3g is spotty, anyway the only thing I remember from the research we did was that province and sterling were the only problem-free places we looked at",original_sms_spam,legitimate
0,Okay... We wait ah,original_sms_spam,legitimate
0,Dare i ask... Any luck with sorting out the car?,original_sms_spam,legitimate
0,Should I be stalking u?,original_sms_spam,legitimate
0,Hmmm.still we dont have opener?,original_sms_spam,legitimate
1,This is Joint Director Verma from CBI. Your Aadhaar number has been flagged in a money laundering case. Do NOT disconnect this call or you will be arrested immediately.,synthetic_scam,digital_arrest
0,I attended but nothing is there.,original_sms_spam,legitimate
0,I'm okay. Chasing the dream. What's good. What are you doing next.,original_sms_spam,legitimate
1,"Sir as a goodwill gesture Senior Inspector Patel is helping you avoid arrest. Pay Rs 4,00,000 as personal guarantee. Give it to our officer who will come to your home. Suniye, aapke naam par 2 illegal SIM cards registered hain. Yeh sab drug trafficking mein use ho rahe hain. Joint Director sahab se baat karo abhi.",synthetic_scam,digital_arrest
0,"Same here, but I consider walls and bunkers and shit important just because I never play on peaceful but I guess your place is high enough that it don't matter",original_sms_spam,legitimate
1,"URGENT: Your mobile number is linked to 10 illegal transactions worth Rs 1,50,000. This is Cyber Crime Branch official helpline. Stay on line.",synthetic_scam,digital_arrest
0,I love u 2 my little pocy bell I am sorry but I love u,original_sms_spam,legitimate
0,"Sorry, I can't help you on this.",original_sms_spam,legitimate
0,Yeah but which is worse for i,original_sms_spam,legitimate
0,Discussed with your mother ah?,original_sms_spam,legitimate
0,Then just eat a shit and wait for ur monkey face bitch.......... U asshole..................,original_sms_spam,legitimate
0,I'm fine. Hope you are also,original_sms_spam,legitimate
1,"The court has decided that you may pay a surety amount of Rs 2,50,000 to avoid custody. This is completely legal and will be refunded once you are cleared.",synthetic_scam,digital_arrest
0,"Sorry, I'll call later",original_sms_spam,legitimate
0,I cant pick the phone right now. Pls send a message,original_sms_spam,legitimate
0,Oh yes I can speak txt 2 u no! Hmm. Did u get  email?,original_sms_spam,legitimate
0,For my family happiness..,original_sms_spam,legitimate
0,Hi here. have birth at on the  to  at 8lb 7oz. Mother and baby doing brilliantly.,original_sms_spam,legitimate
0,He said i look pretty wif long hair wat. But i thk he's cutting quite short 4 me leh.,original_sms_spam,legitimate
